Zeit_UTC;°C_Umgebung;kW_gemessen;kW_gem_Umluftkassetten
2019-12-23 04:30:00;5.0;7.004494;1.729902
2019-12-23 04:40:00;5.0;6.089876;1.180138
2019-12-23 04:50:00;4.9;7.217296;1.932918
2019-12-23 05:00:00;5.1;6.969108;1.691178
2019-12-23 05:10:00;5.0;6.087998;1.684602
2019-12-23 05:20:00;5.0;7.638222;1.736602
2019-12-23 05:30:00;4.8;7.041915;1.678448
2019-12-23 05:40:00;4.5;7.433116;1.655588
2019-12-23 05:50:00;4.5;6.91192;1.70873
2019-12-23 06:00:00;4.6;6.056938;1.719996
2019-12-23 06:10:00;4.8;8.865603;1.725328
2019-12-23 06:20:00;4.8;7.19066;1.699544
2019-12-23 06:30:00;4.8;6.986356;1.755656
2019-12-23 06:40:00;4.7;8.736538;1.771822
2019-12-23 06:50:00;4.8;7.701536;1.754468
2019-12-23 07:00:00;4.7;7.964142;1.759844
2019-12-23 07:10:00;4.7;8.147582;1.783994
2019-12-23 07:20:00;4.7;6.621418;1.75005
2019-12-23 07:30:00;4.8;7.359074;1.768504
2019-12-23 07:40:00;4.6;7.580186;1.788224
2019-12-23 07:50:00;4.3;6.257196;1.462518
2019-12-23 08:00:00;4.3;8.180908;2.116006
2019-12-23 08:10:00;4.4;7.244122;1.802172
2019-12-23 08:20:00;4.5;6.960202;1.759626
2019-12-23 08:30:00;4.7;7.072262;1.681866
2019-12-23 08:40:00;4.8;6.382122;1.582488
2019-12-23 08:50:00;5.0;6.79194;1.528402
2019-12-23 09:00:00;5.0;5.383694;1.375108
2019-12-23 09:10:00;5.1;5.149628;1.379758
2019-12-23 09:20:00;5.2;5.131638;1.342808
2019-12-23 09:30:00;5.3;5.137714;1.360856
2019-12-23 09:40:00;5.3;5.13266;1.380046
2019-12-23 09:50:00;5.3;5.123563;1.45044
2019-12-23 10:00:00;5.4;5.10381;1.404026
2019-12-23 10:10:00;5.3;5.116224;1.417296
2019-12-23 10:20:00;5.2;5.11684;1.422778
2019-12-23 10:30:00;5.2;5.146105;1.486244
2019-12-23 10:40:00;5.2;5.139618;1.683854
2019-12-23 10:50:00;5.2;5.149948;1.02749
2019-12-23 11:00:00;5.1;5.1429;2.315942
2019-12-23 11:10:00;5.0;5.132444;1.971928
2019-12-23 11:20:00;4.9;5.139652;1.979578
2019-12-23 11:30:00;5.1;5.14544;2.04426
2019-12-23 11:40:00;5.3;5.122968;1.773334
2019-12-23 11:50:00;5.3;5.151806;1.227598
2019-12-23 12:00:00;5.5;5.138042;1.12977
2019-12-23 12:10:00;5.6;5.11298;1.272326
2019-12-23 12:20:00;5.6;5.10674;1.450448
2019-12-23 12:30:00;5.7;5.103926;1.41467
2019-12-23 12:40:00;5.7;5.120654;1.445294
2019-12-23 12:50:00;5.7;5.11679;0.84756
2019-12-23 13:00:00;5.6;5.16395;1.28996
2019-12-23 13:10:00;5.2;5.129758;1.32198
2019-12-23 13:20:00;5.1;5.12361;1.481292
2019-12-23 13:30:00;4.9;5.153774;1.613868
2019-12-23 13:40:00;4.8;5.13226;0.974034
2019-12-23 13:50:00;4.8;5.116296;0.967234
2019-12-23 14:00:00;4.8;5.125806;1.270388
2019-12-23 14:10:00;4.8;5.127568;1.411763
2019-12-23 14:20:00;4.8;5.129426;1.14228
2019-12-23 14:30:00;4.9;5.167336;1.062956
2019-12-23 14:40:00;5.1;5.1273;1.364138
2019-12-23 14:50:00;5.1;5.161024;0.963098
2019-12-23 15:00:00;5.1;5.171046;1.117938
2019-12-23 15:10:00;5.2;5.128892;1.504066
2019-12-23 15:20:00;5.2;5.163246;1.647738
2019-12-23 15:30:00;5.1;5.16011;1.437208
2019-12-23 15:40:00;5.0;5.122992;1.142732
2019-12-23 15:50:00;5.2;5.116136;1.10299
2019-12-23 16:00:00;5.0;5.177864;1.477278
2019-12-23 16:10:00;5.2;5.120534;1.04157
2019-12-23 16:20:00;5.0;5.150812;1.055508
2019-12-23 16:30:00;5.0;5.152436;1.645188
2019-12-23 16:40:00;5.1;5.147648;1.365832
2019-12-23 16:50:00;5.2;5.18301;1.221286
2019-12-23 17:00:00;5.0;5.143686;1.218594
2019-12-23 17:10:00;5.0;5.130802;1.246408
2019-12-23 17:20:00;5.0;5.130542;1.248346
2019-12-23 17:30:00;5.0;5.137026;1.262934
2019-12-23 17:40:00;5.0;5.161752;1.24409
2019-12-23 17:50:00;4.9;5.142466;1.224258
2019-12-23 18:00:00;4.9;5.144002;1.185546
2019-12-23 18:10:00;4.7;5.128372;1.151242
2019-12-23 18:20:00;4.7;5.13139;1.163912
2019-12-23 18:30:00;4.6;5.135943;1.165397
2019-12-23 18:40:00;4.6;5.172204;1.196392
2019-12-23 18:50:00;4.6;5.145314;1.187162
2019-12-23 19:00:00;4.6;5.138238;1.186795
2019-12-23 19:10:00;4.7;5.154122;1.178708
2019-12-23 19:20:00;4.7;5.166098;1.130688
2019-12-23 19:30:00;4.7;5.159415;1.530124
2019-12-23 19:40:00;4.7;5.146054;1.510978
2019-12-23 19:50:00;4.8;5.15402;1.380004
2019-12-23 20:00:00;4.8;5.1583;1.228922
2019-12-23 20:10:00;4.8;5.148122;1.228152
2019-12-23 20:20:00;4.8;5.151374;1.201578
2019-12-23 20:30:00;4.8;5.15934;1.165932
2019-12-23 20:40:00;4.8;5.147864;1.19499
2019-12-23 20:50:00;4.8;5.140448;1.176832
2019-12-23 21:00:00;4.8;5.167516;1.261716
2019-12-23 21:10:00;4.9;5.190104;1.2457
2019-12-23 21:20:00;4.8;5.213486;1.25532
2019-12-23 21:30:00;4.7;5.237068;1.392104
2019-12-23 21:40:00;4.7;6.769662;1.483712
2019-12-23 21:50:00;4.7;7.522702;1.471376
2019-12-23 22:00:00;4.7;6.999186;1.458056
2019-12-23 22:10:00;4.8;6.877562;1.403226
2019-12-23 22:20:00;4.6;7.130664;1.20866
2019-12-23 22:30:00;4.5;7.617632;1.43392
2019-12-23 22:40:00;4.5;6.676818;1.874352
2019-12-23 22:50:00;4.4;6.712858;1.746638
2019-12-23 23:00:00;4.5;7.891452;1.700922
2019-12-23 23:10:00;4.5;7.787614;1.630116
2019-12-23 23:20:00;4.6;6.582445;1.4122
2019-12-23 23:30:00;4.8;7.918192;1.24084
2019-12-23 23:40:00;4.9;6.9449;1.188038
2019-12-23 23:50:00;4.9;7.766016;1.304306
2019-12-24 00:00:00;5.1;7.78558;1.308724
2019-12-24 00:10:00;5.1;7.253802;1.393494
2019-12-24 00:20:00;5.1;6.137086;1.385682
2019-12-24 00:30:00;5.1;7.959388;1.361118
2019-12-24 00:40:00;5.1;8.041948;1.381174
2019-12-24 00:50:00;5.1;7.101232;1.379214
2019-12-24 01:00:00;5.1;7.336656;1.39202
2019-12-24 01:10:00;5.0;7.756672;1.455394
2019-12-24 01:20:00;5.1;7.27219;1.49942
2019-12-24 01:30:00;4.9;8.176342;1.349268
2019-12-24 01:40:00;4.8;7.705738;1.935902
2019-12-24 01:50:00;4.7;6.486738;1.76581
2019-12-24 02:00:00;4.6;7.2881;1.72
2019-12-24 02:10:00;4.6;7.669426;1.729866
2019-12-24 02:20:00;4.4;7.618723;1.697772
2019-12-24 02:30:00;4.4;7.157872;1.698214
2019-12-24 02:40:00;4.4;8.232235;1.70064
2019-12-24 02:50:00;4.4;7.829212;1.736582
2019-12-24 03:00:00;4.4;6.93681;1.668386
2019-12-24 03:10:00;4.3;7.710915;1.671783
2019-12-24 03:20:00;4.4;7.161174;1.70012
2019-12-24 03:30:00;4.4;7.608878;1.667458
2019-12-24 03:40:00;4.3;7.508503;1.723295
2019-12-24 03:50:00;4.4;7.872456;1.658548
2019-12-24 04:00:00;4.4;6.983318;1.622274
2019-12-24 04:10:00;4.4;6.848972;1.673732
2019-12-24 04:20:00;4.3;7.448332;1.704424
2019-12-24 04:30:00;4.2;6.369205;1.234614
2019-12-24 04:40:00;4.2;8.507836;2.187344
2019-12-24 04:50:00;4.0;7.632604;1.859888
2019-12-24 05:00:00;4.0;7.764724;1.774526
2019-12-24 05:10:00;3.9;7.290898;1.774492
2019-12-24 05:20:00;3.7;7.59126;1.754882
2019-12-24 05:30:00;3.4;8.607118;1.820504
2019-12-24 05:40:00;3.6;5.276053;1.776986
2019-12-24 05:50:00;3.6;8.547372;1.794952
2019-12-24 06:00:00;3.5;7.578946;1.803772
2019-12-24 06:10:00;3.5;7.60238;1.807424
2019-12-24 06:20:00;3.7;7.467632;1.783752
2019-12-24 06:30:00;3.7;8.135682;1.755578
2019-12-24 06:40:00;3.6;8.526418;1.824974
2019-12-24 06:50:00;3.5;6.672776;1.90924
2019-12-24 07:00:00;3.5;8.551612;2.058636
2019-12-24 07:10:00;3.5;6.844546;1.522774
2019-12-24 07:20:00;3.6;8.933194;2.112034
2019-12-24 07:30:00;3.6;7.611123;1.441233
2019-12-24 07:40:00;3.8;6.676048;2.140474
2019-12-24 07:50:00;3.6;8.808182;1.17002
2019-12-24 08:00:00;3.7;6.945538;2.11223
2019-12-24 08:10:00;3.6;9.070778;2.017106
2019-12-24 08:20:00;4.1;6.91044;1.11575
2019-12-24 08:30:00;4.1;7.890986;1.614256
2019-12-24 08:40:00;4.2;7.920764;2.003344
2019-12-24 08:50:00;4.5;8.17323;1.245874
2019-12-24 09:00:00;4.5;7.325844;1.99204
2019-12-24 09:10:00;4.8;6.393305;1.276092
2019-12-24 09:20:00;5.0;7.577612;1.731412
2019-12-24 09:30:00;4.9;7.824962;1.584135
2019-12-24 09:40:00;5.0;7.54132;1.463342
2019-12-24 09:50:00;5.1;8.767756;1.561816
2019-12-24 10:00:00;5.3;7.612576;2.059446
2019-12-24 10:10:00;5.8;6.995592;1.67866
2019-12-24 10:20:00;5.8;7.791182;1.497474
2019-12-24 10:30:00;6.0;7.37841;1.346198
2019-12-24 10:40:00;6.1;7.118146;1.58387
2019-12-24 10:50:00;5.8;7.29292;2.068046
2019-12-24 11:00:00;6.3;7.717186;1.366592
2019-12-24 11:10:00;6.7;6.924552;1.840472
2019-12-24 11:20:00;6.6;7.791246;1.730142
2019-12-24 11:30:00;6.8;8.154398;1.729948
2019-12-24 11:40:00;6.3;7.302072;1.695352
2019-12-24 11:50:00;6.8;7.030114;1.674008
2019-12-24 12:00:00;7.7;6.659498;1.648257
2019-12-24 12:10:00;6.8;7.416838;1.642778
2019-12-24 12:20:00;7.0;6.906023;1.628326
2019-12-24 12:30:00;6.6;7.327158;1.61544
2019-12-24 12:40:00;7.0;6.313022;1.621164
2019-12-24 12:50:00;7.0;7.464642;1.611814
2019-12-24 13:00:00;6.7;8.025362;1.620678
2019-12-24 13:10:00;6.7;7.259804;1.594314
2019-12-24 13:20:00;6.5;6.606156;1.635942
2019-12-24 13:30:00;6.4;7.275786;1.63503
2019-12-24 13:40:00;6.3;7.336368;1.577066
2019-12-24 13:50:00;6.1;7.507426;1.56461
2019-12-24 14:00:00;6.0;7.530162;1.0842
2019-12-24 14:10:00;5.9;6.993656;1.762542
2019-12-24 14:20:00;5.8;7.185352;1.722636
2019-12-24 14:30:00;5.7;6.932654;1.672336
2019-12-24 14:40:00;5.5;8.40337;1.650238
2019-12-24 14:50:00;5.2;6.858818;1.695017
2019-12-24 15:00:00;5.0;8.041852;1.685548
2019-12-24 15:10:00;4.7;8.119414;1.67345
2019-12-24 15:20:00;4.4;6.66058;1.677016
2019-12-24 15:30:00;4.1;7.590002;1.641062
2019-12-24 15:40:00;4.0;7.7596;1.649192
2019-12-24 15:50:00;3.9;7.52673;1.639408
2019-12-24 16:00:00;4.0;7.87186;1.65173
2019-12-24 16:10:00;3.8;8.215322;1.65229
2019-12-24 16:20:00;3.7;7.55116;1.670118
2019-12-24 16:30:00;3.9;8.160958;1.650556
2019-12-24 16:40:00;3.8;8.151916;1.685258
2019-12-24 16:50:00;4.0;7.69511;1.753438
2019-12-24 17:00:00;4.4;7.856168;1.340024
2019-12-24 17:10:00;4.7;7.398766;2.018686
2019-12-24 17:20:00;4.7;8.082092;1.900488
2019-12-24 17:30:00;4.6;7.451065;1.701532
2019-12-24 17:40:00;4.6;7.518526;1.658252
2019-12-24 17:50:00;4.7;7.069622;1.664554
2019-12-24 18:00:00;4.7;7.67911;1.680856
2019-12-24 18:10:00;4.9;7.346742;1.693264
2019-12-24 18:20:00;4.9;7.418134;1.7122
2019-12-24 18:30:00;5.0;7.977676;1.724382
2019-12-24 18:40:00;5.1;6.901164;1.709644
2019-12-24 18:50:00;5.0;7.966354;1.691462
2019-12-24 19:00:00;5.2;7.520176;1.676402
2019-12-24 19:10:00;5.1;6.9475;1.632908
2019-12-24 19:20:00;5.2;7.800394;1.617762
2019-12-24 19:30:00;5.2;7.716624;1.627204
2019-12-24 19:40:00;5.2;7.05683;1.628576
2019-12-24 19:50:00;5.4;7.633576;1.601874
2019-12-24 20:00:00;5.4;7.77295;1.614784
2019-12-24 20:10:00;5.3;7.374504;1.20007
2019-12-24 20:20:00;5.2;7.521616;1.841346
2019-12-24 20:30:00;5.0;8.140055;1.684784
2019-12-24 20:40:00;5.0;7.223583;1.666552
2019-12-24 20:50:00;4.8;7.962862;1.687976
2019-12-24 21:00:00;4.7;7.738296;1.702764
2019-12-24 21:10:00;4.7;6.39771;1.66759
2019-12-24 21:20:00;4.7;7.56301;1.654824
2019-12-24 21:30:00;4.7;8.003558;1.684798
2019-12-24 21:40:00;4.7;8.703032;1.669978
2019-12-24 21:50:00;4.6;7.348738;1.672236
2019-12-24 22:00:00;4.8;7.814878;1.708126
2019-12-24 22:10:00;4.8;7.75578;1.7419
2019-12-24 22:20:00;4.7;7.969522;1.70264
2019-12-24 22:30:00;4.7;8.31592;1.73427
2019-12-24 22:40:00;4.8;6.528404;1.681474
2019-12-24 22:50:00;5.0;8.334418;1.710946
2019-12-24 23:00:00;4.7;7.745576;1.72455
2019-12-24 23:10:00;4.6;6.542172;1.304828
2019-12-24 23:20:00;4.8;8.27696;1.97856
2019-12-24 23:30:00;4.8;7.749486;1.668134
2019-12-24 23:40:00;4.8;7.40442;1.448252
2019-12-24 23:50:00;4.9;7.931418;1.400396
2019-12-25 00:00:00;5.1;7.103318;1.315866
2019-12-25 00:10:00;5.5;6.974838;1.467742
2019-12-25 00:20:00;5.4;7.528958;1.420786
2019-12-25 00:30:00;5.4;8.40759;1.464408
2019-12-25 00:40:00;5.8;6.301708;1.500738
2019-12-25 00:50:00;5.8;7.706952;1.603434
2019-12-25 01:00:00;5.7;7.164738;1.802715
2019-12-25 01:10:00;5.6;7.295368;1.80114
2019-12-25 01:20:00;5.6;8.07364;1.679278
2019-12-25 01:30:00;5.6;7.549596;1.68501
2019-12-25 01:40:00;5.6;7.06382;1.703226
2019-12-25 01:50:00;5.7;7.796288;1.694898
2019-12-25 02:00:00;5.7;7.54706;1.671902
2019-12-25 02:10:00;5.6;7.19041;1.261536
2019-12-25 02:20:00;5.6;7.41732;1.983612
2019-12-25 02:30:00;5.6;8.003367;2.106892
2019-12-25 02:40:00;5.5;6.864762;1.697118
2019-12-25 02:50:00;5.6;6.99266;1.684862
2019-12-25 03:00:00;5.4;7.550694;1.690472
2019-12-25 03:10:00;5.3;6.947236;1.693348
2019-12-25 03:20:00;5.2;7.653884;1.681474
2019-12-25 03:30:00;5.3;6.704688;1.682864
2019-12-25 03:40:00;5.2;7.423358;1.661956
2019-12-25 03:50:00;5.2;7.67607;1.64902
2019-12-25 04:00:00;5.2;7.102176;1.629786
2019-12-25 04:10:00;5.3;7.729394;1.639392
2019-12-25 04:20:00;5.5;7.546364;1.64938
2019-12-25 04:30:00;5.4;7.279686;1.63956
2019-12-25 04:40:00;5.2;7.81643;1.636816
2019-12-25 04:50:00;5.1;6.583778;1.649114
2019-12-25 05:00:00;5.1;7.15517;1.638744
2019-12-25 05:10:00;5.0;7.24936;1.663992
2019-12-25 05:20:00;5.1;7.189317;1.394977
2019-12-25 05:30:00;5.1;7.497882;1.810634
2019-12-25 05:40:00;5.0;7.805584;1.724046
2019-12-25 05:50:00;4.8;7.241874;1.684002
2019-12-25 06:00:00;4.7;7.75246;1.692578
2019-12-25 06:10:00;4.5;7.200452;1.705848
2019-12-25 06:20:00;4.3;6.926078;1.679056
2019-12-25 06:30:00;4.3;7.83504;1.697596
2019-12-25 06:40:00;4.3;7.780182;1.714096
2019-12-25 06:50:00;4.2;7.238244;1.687012
2019-12-25 07:00:00;4.3;7.725322;1.682262
2019-12-25 07:10:00;4.4;6.66495;1.714706
2019-12-25 07:20:00;4.4;7.895558;1.684874
2019-12-25 07:30:00;4.5;7.332188;1.72922
2019-12-25 07:40:00;4.6;7.059982;1.690432
2019-12-25 07:50:00;4.7;7.824518;1.728126
2019-12-25 08:00:00;4.7;7.307108;1.736974
2019-12-25 08:10:00;4.8;7.475654;1.652026
2019-12-25 08:20:00;4.9;7.972472;1.321948
2019-12-25 08:30:00;5.0;7.952692;1.984728
2019-12-25 08:40:00;5.2;8.249618;1.724194
2019-12-25 08:50:00;5.2;8.832048;1.67484
2019-12-25 09:00:00;5.3;7.593536;1.705358
2019-12-25 09:10:00;5.3;7.715966;1.675748
2019-12-25 09:20:00;5.1;8.294646;1.689312
2019-12-25 09:30:00;5.0;7.25681;1.7316
2019-12-25 09:40:00;5.0;6.848598;1.678338
2019-12-25 09:50:00;5.0;6.749328;1.692298
2019-12-25 10:00:00;5.1;7.515028;1.678108
2019-12-25 10:10:00;5.3;7.383204;1.673312
2019-12-25 10:20:00;5.4;6.520366;1.6763
2019-12-25 10:30:00;5.5;7.873906;1.65092
2019-12-25 10:40:00;5.5;8.066544;1.64542
2019-12-25 10:50:00;5.6;6.958012;1.632588
2019-12-25 11:00:00;5.8;6.51864;1.65401
2019-12-25 11:10:00;5.9;7.833834;1.657886
2019-12-25 11:20:00;6.0;8.055324;1.225278
2019-12-25 11:30:00;6.2;6.938024;1.904228
2019-12-25 11:40:00;6.1;6.379902;1.88971
2019-12-25 11:50:00;5.7;7.053425;1.695442
2019-12-25 12:00:00;5.5;6.813238;1.69746
2019-12-25 12:10:00;5.5;7.034796;1.688816
2019-12-25 12:20:00;5.4;7.97946;1.618496
2019-12-25 12:30:00;5.2;6.89596;1.552178
2019-12-25 12:40:00;5.1;6.431738;1.482142
2019-12-25 12:50:00;5.1;6.61712;1.408848
2019-12-25 13:00:00;5.0;5.21956;1.422362
2019-12-25 13:10:00;4.9;5.202914;1.317772
2019-12-25 13:20:00;4.7;5.176008;1.285318
2019-12-25 13:30:00;4.7;5.162262;1.317258
2019-12-25 13:40:00;4.7;5.154642;1.333634
2019-12-25 13:50:00;4.7;5.173186;1.375148
2019-12-25 14:00:00;4.9;5.170626;1.324676
2019-12-25 14:10:00;4.8;5.168213;1.30011
2019-12-25 14:20:00;4.9;5.172764;1.1426
2019-12-25 14:30:00;4.9;5.17718;1.606844
2019-12-25 14:40:00;5.0;5.171004;1.724068
2019-12-25 14:50:00;5.0;5.17099;1.416862
2019-12-25 15:00:00;5.0;5.151698;1.317094
2019-12-25 15:10:00;4.9;5.160508;1.335786
2019-12-25 15:20:00;4.9;5.170314;1.285864
2019-12-25 15:30:00;4.7;5.164832;1.244516
2019-12-25 15:40:00;4.8;5.156235;1.28824
2019-12-25 15:50:00;5.0;5.172328;1.239766
2019-12-25 16:00:00;5.0;5.171632;1.26518
2019-12-25 16:10:00;4.9;5.167318;1.260098
2019-12-25 16:20:00;4.9;5.169828;1.246572
2019-12-25 16:30:00;4.9;5.166248;1.221258
2019-12-25 16:40:00;4.8;5.167712;1.216934
2019-12-25 16:50:00;4.8;5.160018;1.170882
2019-12-25 17:00:00;4.8;5.163836;1.083132
2019-12-25 17:10:00;4.7;5.189054;1.17172
2019-12-25 17:20:00;4.7;5.166478;1.178778
2019-12-25 17:30:00;4.6;5.173596;1.03183
2019-12-25 17:40:00;4.5;5.176488;1.55476
2019-12-25 17:50:00;4.5;5.172188;1.260762
2019-12-25 18:00:00;4.4;5.181748;1.18688
2019-12-25 18:10:00;4.4;5.171302;1.153058
2019-12-25 18:20:00;4.4;5.183554;1.171948
2019-12-25 18:30:00;4.4;5.177887;1.089223
2019-12-25 18:40:00;4.3;5.199168;1.117614
2019-12-25 18:50:00;4.3;5.177032;1.13043
2019-12-25 19:00:00;4.2;5.198485;1.140108
2019-12-25 19:10:00;4.2;5.196132;1.119756
2019-12-25 19:20:00;4.1;5.172362;1.140794
2019-12-25 19:30:00;4.0;5.197574;1.145722
2019-12-25 19:40:00;4.0;5.18904;1.14633
2019-12-25 19:50:00;4.0;5.188442;1.10644
2019-12-25 20:00:00;3.9;5.179554;1.104142
2019-12-25 20:10:00;3.7;5.190656;1.15634
2019-12-25 20:20:00;3.7;5.190798;1.165774
2019-12-25 20:30:00;3.8;5.18778;0.977174
2019-12-25 20:40:00;3.7;5.187152;1.62667
2019-12-25 20:50:00;3.7;5.220898;1.610018
2019-12-25 21:00:00;3.7;5.225524;1.349646
2019-12-25 21:10:00;3.7;5.266732;1.340978
2019-12-25 21:20:00;3.7;5.273636;1.463678
2019-12-25 21:30:00;3.6;5.793926;1.526872
2019-12-25 21:40:00;3.7;6.622184;1.449482
2019-12-25 21:50:00;3.6;7.123278;1.388528
2019-12-25 22:00:00;3.6;7.135254;1.418162
2019-12-25 22:10:00;3.6;7.43272;1.372176
2019-12-25 22:20:00;3.5;7.998048;1.404486
2019-12-25 22:30:00;3.6;7.378858;1.432312
2019-12-25 22:40:00;3.6;6.984006;1.420958
2019-12-25 22:50:00;3.5;7.568417;1.411168
2019-12-25 23:00:00;3.5;7.159636;1.41533
2019-12-25 23:10:00;3.5;8.423396;1.447646
2019-12-25 23:20:00;3.5;6.601098;1.467108
2019-12-25 23:30:00;3.4;8.093528;1.194962
2019-12-25 23:40:00;3.3;7.55056;1.460516
2019-12-25 23:50:00;3.3;6.849654;1.442598
2019-12-26 00:00:00;3.4;7.436942;1.16854
2019-12-26 00:10:00;3.2;8.292442;1.17057
2019-12-26 00:20:00;3.3;7.126982;1.254854
2019-12-26 00:30:00;3.2;7.240698;1.2824
2019-12-26 00:40:00;3.2;7.290056;1.34215
2019-12-26 00:50:00;3.3;7.453056;1.376016
2019-12-26 01:00:00;3.3;7.399504;1.3786
2019-12-26 01:10:00;3.2;7.422212;1.379318
2019-12-26 01:20:00;3.1;7.42166;1.392296
2019-12-26 01:30:00;3.0;7.424704;1.378898
2019-12-26 01:40:00;3.0;7.414202;1.3885
2019-12-26 01:50:00;3.0;7.559792;1.36276
2019-12-26 02:00:00;3.1;7.436446;1.373302
2019-12-26 02:10:00;3.0;7.563214;1.391044
2019-12-26 02:20:00;3.0;7.540736;1.36149
2019-12-26 02:30:00;3.1;7.821464;1.393228
2019-12-26 02:40:00;3.0;7.464535;1.253362
2019-12-26 02:50:00;2.9;7.846342;1.721552
2019-12-26 03:00:00;2.9;7.84295;1.705588
2019-12-26 03:10:00;2.8;7.988067;1.641658
2019-12-26 03:20:00;2.8;8.88524;1.53514
2019-12-26 03:30:00;2.8;7.129604;1.613746
2019-12-26 03:40:00;2.8;7.65308;1.718782
2019-12-26 03:50:00;2.8;8.001716;1.739946
2019-12-26 04:00:00;2.8;8.958294;1.743866
2019-12-26 04:10:00;2.7;8.022228;1.74011
2019-12-26 04:20:00;2.8;8.12425;1.74134
2019-12-26 04:30:00;2.8;7.969704;1.700704
2019-12-26 04:40:00;2.7;8.150328;1.743816
2019-12-26 04:50:00;2.7;8.366384;1.76645
2019-12-26 05:00:00;2.7;7.12299;1.805402
2019-12-26 05:10:00;2.7;8.58858;1.821354
2019-12-26 05:20:00;2.7;7.968584;1.939118
2019-12-26 05:30:00;2.7;7.945884;1.953728
2019-12-26 05:40:00;2.7;7.944434;1.511528
2019-12-26 05:50:00;2.7;8.41759;2.319505
2019-12-26 06:00:00;2.7;7.843982;2.178772
2019-12-26 06:10:00;2.6;8.376844;2.40807
2019-12-26 06:20:00;2.6;7.12275;2.071282
2019-12-26 06:30:00;2.5;8.136902;1.610066
2019-12-26 06:40:00;2.5;8.714086;2.13646
2019-12-26 06:50:00;2.5;7.671006;1.891368
2019-12-26 07:00:00;2.5;8.428402;1.9516
2019-12-26 07:10:00;2.4;6.855488;1.77947
2019-12-26 07:20:00;2.5;8.778808;1.344114
2019-12-26 07:30:00;2.5;8.631964;2.105572
2019-12-26 07:40:00;2.5;8.480002;1.569682
2019-12-26 07:50:00;2.6;7.086298;1.855642
2019-12-26 08:00:00;2.6;9.023236;1.910576
2019-12-26 08:10:00;2.6;6.434365;1.024922
2019-12-26 08:20:00;2.7;8.4944;1.297302
2019-12-26 08:30:00;2.7;8.56958;2.19597
2019-12-26 08:40:00;2.8;7.51036;1.175816
2019-12-26 08:50:00;2.9;8.356544;2.18716
2019-12-26 09:00:00;3.0;7.254372;1.417558
2019-12-26 09:10:00;3.2;8.298764;2.217516
2019-12-26 09:20:00;3.2;7.1284;1.494418
2019-12-26 09:30:00;3.2;8.88325;2.196222
2019-12-26 09:40:00;3.3;7.765668;1.699926
2019-12-26 09:50:00;3.4;7.872268;2.083052
2019-12-26 10:00:00;3.5;7.77176;2.047732
2019-12-26 10:10:00;3.4;8.201446;1.552282
2019-12-26 10:20:00;3.5;7.51851;1.992926
2019-12-26 10:30:00;3.7;7.948324;2.115526
2019-12-26 10:40:00;3.8;7.675464;1.919374
2019-12-26 10:50:00;3.9;7.311238;1.836766
2019-12-26 11:00:00;3.9;9.08592;1.199782
2019-12-26 11:10:00;4.0;5.521058;1.421572
2019-12-26 11:20:00;4.3;5.275578;1.331828
2019-12-26 11:30:00;5.2;5.251074;1.254954
2019-12-26 11:40:00;4.8;5.25684;1.315066
2019-12-26 11:50:00;4.7;5.279144;1.736638
2019-12-26 12:00:00;5.1;5.26003;1.504373
2019-12-26 12:10:00;5.0;5.222534;1.57996
2019-12-26 12:20:00;5.1;5.21946;1.35008
2019-12-26 12:30:00;4.7;5.257586;1.24258
2019-12-26 12:40:00;4.6;5.28132;1.166474
2019-12-26 12:50:00;4.5;5.297526;1.373386
2019-12-26 13:00:00;4.3;5.281762;1.747418
2019-12-26 13:10:00;4.2;5.312398;1.290158
2019-12-26 13:20:00;4.0;5.294118;1.416298
2019-12-26 13:30:00;3.8;5.300566;1.307212
2019-12-26 13:40:00;3.9;5.253312;1.223328
2019-12-26 13:50:00;3.8;5.25447;1.535278
2019-12-26 14:00:00;3.8;5.258138;1.269862
2019-12-26 14:10:00;3.9;5.270738;1.675606
2019-12-26 14:20:00;3.8;5.267528;1.12853
2019-12-26 14:30:00;3.8;5.2797;1.236062
2019-12-26 14:40:00;3.7;5.269372;1.02362
2019-12-26 14:50:00;3.4;5.270254;1.714714
2019-12-26 15:00:00;3.1;5.274274;1.787342
2019-12-26 15:10:00;2.9;5.254686;1.551034
2019-12-26 15:20:00;2.8;5.245614;1.36068
2019-12-26 15:30:00;2.7;5.27054;1.318685
2019-12-26 15:40:00;2.8;5.273886;1.357892
2019-12-26 15:50:00;2.4;5.26267;1.295445
2019-12-26 16:00:00;2.4;5.28076;1.318254
2019-12-26 16:10:00;2.2;5.266502;1.299052
2019-12-26 16:20:00;2.1;5.269995;1.351815
2019-12-26 16:30:00;2.3;5.206433;1.29225
2019-12-26 16:40:00;2.3;5.216285;1.270176
2019-12-26 16:50:00;2.1;5.246592;1.268375
2019-12-26 17:00:00;2.2;5.229708;1.28581
2019-12-26 17:10:00;2.3;5.216688;1.261928
2019-12-26 17:20:00;2.6;5.222718;1.227952
2019-12-26 17:30:00;2.3;5.22847;1.258802
2019-12-26 17:40:00;2.1;5.23125;1.250504
2019-12-26 17:50:00;1.7;5.239354;1.552974
2019-12-26 18:00:00;1.9;5.24084;1.656642
2019-12-26 18:10:00;2.0;5.240834;1.668674
2019-12-26 18:20:00;1.8;5.248314;1.55864
2019-12-26 18:30:00;1.6;5.24675;1.348398
