Zeit_CET/CEST;°C_Umgebung;kW_gemessen
2021-07-22 08:40:00;17.8;7.151
2021-07-22 09:00:00;18.7;7.60473
2021-07-22 09:10:00;18.6;7.77349
2021-07-22 09:20:00;19.2;7.20926
2021-07-22 09:40:00;20.1;8.2173
2021-07-22 09:50:00;20.7;8.52301
2021-07-22 10:00:00;20.5;9.166
2021-07-22 10:10:00;21.6;8.70546
2021-07-22 10:20:00;21.2;16.57971
2021-07-22 10:30:00;21.6;19.43394
2021-07-22 10:40:00;22.0;19.43439
2021-07-22 10:50:00;22.3;20.49587
2021-07-22 11:10:00;23.0;20.83319
2021-07-22 11:20:00;23.0;22.22477
2021-07-22 11:30:00;23.9;22.42073
2021-07-22 11:50:00;24.5;22.5319
2021-07-22 12:00:00;24.5;22.77812
2021-07-22 12:10:00;24.8;22.71184
2021-07-22 12:20:00;24.7;22.78098
2021-07-22 12:30:00;24.8;22.91238
2021-07-22 12:40:00;24.6;22.69082
2021-07-22 12:50:00;25.4;19.90037
2021-07-22 13:00:00;24.9;23.21745
2021-07-22 13:20:00;25.0;22.94915
2021-07-22 13:30:00;25.9;22.83713
2021-07-22 13:40:00;25.5;24.84457
2021-07-22 14:00:00;25.5;23.30477
2021-07-22 14:10:00;25.7;23.02341
2021-07-22 14:20:00;25.8;25.50333
2021-07-22 14:40:00;26.2;23.12302
2021-07-22 14:50:00;26.3;24.97966
2021-07-22 15:10:00;26.2;23.31049
2021-07-22 15:20:00;27.2;23.08018
2021-07-22 15:30:00;26.6;25.29583
2021-07-22 15:50:00;26.7;23.63745
2021-07-22 16:00:00;27.4;25.05836
2021-07-22 16:10:00;27.3;23.63217
2021-07-22 16:20:00;27.2;25.7453
2021-07-22 16:30:00;26.9;23.56287
2021-07-22 16:40:00;27.4;25.2896
2021-07-22 16:50:00;26.9;23.51921
2021-07-22 17:00:00;26.6;25.49103
2021-07-22 17:20:00;27.0;23.73067
2021-07-22 17:30:00;27.0;25.10167
2021-07-22 17:40:00;26.6;23.83757
2021-07-22 18:00:00;26.4;23.7741
2021-07-22 18:10:00;26.3;23.44696
2021-07-22 18:20:00;26.5;23.87732
2021-07-22 18:30:00;26.0;24.94838
2021-07-22 18:40:00;26.1;23.31478
2021-07-22 18:50:00;25.9;21.6245
2021-07-22 19:00:00;25.8;23.25513
2021-07-22 19:10:00;25.3;23.25079
2021-07-22 19:30:00;25.1;23.16556
2021-07-22 19:40:00;25.0;23.11282
2021-07-22 19:50:00;24.8;23.01806
2021-07-22 20:10:00;24.6;21.43044
2021-07-22 20:20:00;24.3;22.95029
2021-07-22 20:30:00;24.2;22.87582
2021-07-22 20:50:00;23.6;23.30182
2021-07-22 21:00:00;23.2;20.25537
2021-07-22 21:10:00;23.0;21.59848
2021-07-22 21:20:00;22.7;21.48763
2021-07-22 21:30:00;22.4;21.34793
2021-07-22 21:40:00;22.2;21.41574
2021-07-22 21:50:00;21.8;21.37092
2021-07-22 22:00:00;21.8;21.23286
2021-07-22 22:20:00;21.6;21.51357
2021-07-22 22:30:00;21.3;20.44535
2021-07-22 22:40:00;21.0;21.42601
2021-07-22 23:00:00;20.5;18.05946
2021-07-22 23:10:00;20.5;16.81216
2021-07-22 23:20:00;20.3;18.35384
2021-07-22 23:40:00;20.7;16.73279
2021-07-22 23:50:00;20.7;18.04637
2021-07-23 00:00:00;20.3;18.08329
2021-07-23 00:10:00;19.9;18.09291
2021-07-23 00:20:00;20.1;11.38511
2021-07-23 00:30:00;20.0;9.668
2021-07-23 00:40:00;20.0;9.78165
2021-07-23 00:50:00;19.9;9.75858
2021-07-23 01:10:00;19.7;10.23633
2021-07-23 01:20:00;19.5;9.83768
2021-07-23 01:30:00;18.9;9.77315
2021-07-23 01:50:00;18.9;9.60881
2021-07-23 02:00:00;18.8;9.76857
2021-07-23 02:10:00;18.2;9.23064
2021-07-23 02:20:00;18.2;9.79963
2021-07-23 02:30:00;17.9;9.24602
2021-07-23 02:40:00;17.6;10.58055
2021-07-23 02:50:00;17.9;9.02555
2021-07-23 03:00:00;16.7;7.93299
2021-07-23 03:20:00;16.1;9.18302
2021-07-23 03:30:00;15.6;8.61152
2021-07-23 03:40:00;15.4;7.84941
2021-07-23 04:00:00;15.1;7.83073
2021-07-23 04:10:00;14.8;9.18597
2021-07-23 04:20:00;14.7;7.82849
2021-07-23 04:40:00;14.3;8.17918
2021-07-23 04:50:00;14.3;7.94191
2021-07-23 05:00:00;14.2;7.97316
2021-07-23 05:10:00;14.1;7.82404
2021-07-23 05:20:00;13.9;8.1334
2021-07-23 05:30:00;13.7;7.95912
2021-07-23 05:40:00;13.5;7.91383
2021-07-23 05:50:00;13.6;7.98361
2021-07-23 06:10:00;13.4;8.01556
2021-07-23 06:20:00;13.3;7.83878
2021-07-23 06:30:00;13.8;8.0068
2021-07-23 06:50:00;14.9;8.07382
2021-07-23 07:00:00;15.5;7.7733
2021-07-23 07:10:00;15.9;7.91514
2021-07-23 07:30:00;16.9;8.07576
2021-07-23 07:40:00;17.0;7.93862
2021-07-23 07:50:00;17.3;10.44148
2021-08-03 00:00:00;13.1;8.73488
2021-08-03 00:10:00;13.4;8.63584
2021-08-03 00:30:00;12.9;8.34785
2021-08-03 00:40:00;12.8;8.47027
2021-08-03 00:50:00;12.6;8.74796
2021-08-03 01:00:00;12.5;5.43934
2021-08-03 01:10:00;12.6;8.40393
2021-08-03 01:20:00;12.6;8.35784
2021-08-03 01:30:00;12.6;8.76329
2021-08-03 01:40:00;12.6;8.67189
2021-08-03 02:00:00;12.4;8.34063
2021-08-03 02:10:00;12.6;8.41082
2021-08-03 02:20:00;12.5;8.27736
2021-08-03 02:40:00;12.7;7.84878
2021-08-03 02:50:00;12.8;7.84434
2021-08-03 03:00:00;12.9;7.97915
2021-08-03 03:20:00;13.0;8.00098
2021-08-03 03:30:00;13.1;7.81219
2021-08-03 03:40:00;13.2;7.95864
2021-08-03 03:50:00;13.2;8.09574
2021-08-03 04:00:00;13.1;8.11974
2021-08-03 04:10:00;13.2;7.84469
2021-08-03 04:20:00;13.0;7.86085
2021-08-03 04:30:00;13.1;7.93569
2021-08-03 04:50:00;12.9;8.09743
2021-08-03 05:00:00;12.9;7.83893
2021-08-03 05:10:00;12.9;7.93187
2021-08-03 05:30:00;12.8;8.09537
2021-08-03 05:40:00;12.7;7.95832
2021-08-03 05:50:00;12.5;7.87309
2021-08-03 06:00:00;12.5;7.96622
2021-08-03 06:10:00;12.6;7.99449
2021-08-03 06:20:00;12.6;8.12546
2021-08-03 06:30:00;12.5;7.95462
2021-08-03 06:40:00;12.4;7.95942
2021-08-03 07:00:00;12.8;7.93336
2021-08-03 07:10:00;13.0;8.07719
2021-08-03 07:20:00;13.1;7.98237
2021-08-03 07:40:00;13.3;7.85356
2021-08-03 07:50:00;13.6;7.94728
2021-08-03 08:00:00;13.6;5.73418
2021-08-03 08:20:00;14.6;5.50493
2021-08-03 08:30:00;14.8;5.48394
2021-08-03 08:40:00;15.0;5.45754
2021-08-03 08:50:00;15.4;6.55743
2021-08-03 09:00:00;15.9;6.83096
2021-08-03 09:10:00;16.1;7.24741
2021-08-03 09:20:00;16.0;6.82002
2021-08-03 09:30:00;16.4;7.10156
2021-08-03 09:50:00;17.3;7.10712
2021-08-03 10:00:00;17.2;5.4191
2021-08-03 10:10:00;17.7;6.71542
2021-08-03 10:30:00;18.1;15.40459
2021-08-03 10:40:00;18.3;17.00097
2021-08-03 10:50:00;18.3;17.52047
2021-08-03 11:10:00;17.5;17.48095
2021-08-03 11:20:00;16.8;15.87773
2021-08-03 11:30:00;15.9;16.98213
2021-08-03 11:40:00;15.0;8.21369
2021-08-03 11:50:00;14.9;8.46729
2021-08-03 12:00:00;15.0;8.47603
2021-08-03 12:10:00;15.1;8.53757
2021-08-03 12:20:00;15.5;8.54383
2021-08-03 12:40:00;16.0;14.38554
2021-08-03 12:50:00;16.0;16.28505
2021-08-03 13:00:00;16.3;16.36427
2021-08-03 13:20:00;17.9;17.25561
2021-08-03 13:30:00;17.9;16.11182
2021-08-03 13:40:00;18.6;16.77205
2021-08-03 13:50:00;18.6;16.82089
2021-08-03 14:00:00;19.3;17.03048
2021-08-03 14:10:00;19.7;17.66752
2021-08-03 14:20:00;20.7;17.68951
2021-08-03 14:30:00;20.7;18.20719
2021-08-03 14:50:00;21.6;18.56604
2021-08-03 15:00:00;21.4;18.48954
2021-08-03 15:10:00;21.8;18.25186
2021-08-03 15:30:00;21.5;19.95003
2021-08-03 15:40:00;21.4;18.43824
2021-08-03 15:50:00;21.4;18.23544
2021-08-03 16:10:00;22.1;20.04137
2021-08-03 16:20:00;22.0;20.33985
2021-08-03 16:30:00;22.5;19.59921
2021-08-03 16:40:00;22.5;19.74092
2021-08-03 16:50:00;21.7;16.49945
2021-08-03 17:00:00;20.9;17.66766
2021-08-03 17:10:00;20.6;17.67992
2021-08-03 17:20:00;18.9;18.43507
2021-08-03 17:40:00;18.5;19.82841
2021-08-03 17:50:00;18.9;19.76457
2021-08-03 18:00:00;18.5;18.03808
2021-08-03 18:20:00;17.2;17.99836
2021-08-03 18:30:00;16.8;17.35163
2021-08-03 18:40:00;16.2;16.04791
2021-08-03 19:00:00;16.0;16.8831
2021-08-03 19:10:00;16.1;16.02843
2021-08-03 19:20:00;16.2;14.46301
2021-08-03 19:30:00;16.2;15.91742
2021-08-03 19:40:00;16.1;15.82339
2021-08-03 19:50:00;16.0;15.9427
2021-08-03 20:00:00;16.0;15.9281
2021-08-03 20:10:00;15.9;15.75675
2021-08-03 20:30:00;15.9;14.42956
2021-08-03 20:40:00;15.8;13.20077
2021-08-03 20:50:00;15.8;14.52974
2021-08-03 21:10:00;15.3;15.77422
2021-08-03 21:20:00;15.4;15.79708
2021-08-03 21:30:00;15.4;15.74285
2021-08-03 21:40:00;15.6;14.584
2021-08-03 21:50:00;15.6;16.45178
2021-08-03 22:00:00;15.5;15.01685
2021-08-03 22:10:00;15.7;15.02218
2021-08-03 22:20:00;15.7;16.41534
2021-08-03 22:40:00;15.5;15.47033
2021-08-03 22:50:00;15.4;15.09829
2021-08-03 23:00:00;15.2;8.33303
2021-08-03 23:20:00;15.0;8.45455
2021-08-03 23:30:00;14.9;8.743
2021-08-03 23:40:00;14.7;8.59893
2021-08-04 00:00:00;14.8;8.33568
2021-08-04 00:10:00;14.8;8.42882
2021-08-04 00:20:00;14.8;8.75326
2021-08-04 00:30:00;14.7;8.59154
2021-08-04 00:40:00;14.6;8.35417
2021-08-04 00:50:00;14.6;8.36245
2021-08-04 01:00:00;14.4;7.94924
2021-08-04 01:10:00;14.5;8.7993
2021-08-04 01:30:00;14.5;8.33159
2021-08-04 01:40:00;14.3;8.37686
2021-08-04 01:50:00;14.3;8.78907
2021-08-04 02:10:00;14.3;8.1249
2021-08-04 02:20:00;14.4;7.82185
2021-08-04 02:30:00;14.3;7.93551
2021-08-04 02:50:00;14.2;7.93887
2021-08-04 03:00:00;14.2;7.80043
2021-08-04 03:10:00;14.2;7.81869
2021-08-04 03:20:00;14.1;8.06992
2021-08-04 03:30:00;14.1;8.10428
2021-08-04 03:40:00;14.2;7.78223
2021-08-04 03:50:00;14.2;7.82615
2021-08-04 04:00:00;14.2;7.97889
2021-08-04 04:20:00;14.2;7.919
2021-08-04 04:30:00;14.3;7.82713
2021-08-04 04:40:00;14.2;7.84243
2021-08-04 05:00:00;14.1;8.06628
2021-08-04 05:10:00;14.1;7.9338
2021-08-04 05:20:00;14.1;7.78605
2021-08-04 05:30:00;14.0;7.93856
2021-08-04 05:40:00;14.0;7.95329
2021-08-04 05:50:00;14.0;8.09295
2021-08-04 06:00:00;14.0;8.01761
2021-08-04 06:10:00;14.0;7.95714
2021-08-04 06:30:00;13.8;7.97345
2021-08-04 06:40:00;13.9;7.94599
2021-08-04 06:50:00;14.0;7.84156
2021-08-04 07:10:00;14.7;7.97346
2021-08-04 07:20:00;15.2;7.95863
2021-08-04 07:30:00;15.1;7.90166
2021-08-04 07:50:00;15.3;9.1682
2021-08-04 08:00:00;15.3;6.84804
2021-08-04 08:10:00;15.4;6.7794
2021-08-04 08:20:00;15.6;5.49007
2021-08-04 08:30:00;15.8;6.20591
2021-08-04 08:40:00;15.8;5.51637
2021-08-04 08:50:00;15.9;5.52808
2021-08-04 09:00:00;16.2;6.77848
2021-08-04 09:20:00;16.9;5.43796
2021-08-04 09:30:00;16.9;6.68234
2021-08-04 09:40:00;17.5;5.44173
2021-08-04 10:00:00;17.5;6.53873
2021-08-04 10:10:00;17.3;6.8322
2021-08-04 10:20:00;17.4;12.87935
2021-08-04 10:40:00;18.1;16.11379
2021-08-04 10:50:00;17.8;16.46075
2021-08-04 11:00:00;18.1;14.29883
2021-08-04 11:10:00;17.9;16.09921
2021-08-04 11:20:00;18.3;16.57245
2021-08-04 11:30:00;18.4;16.4593
2021-08-04 11:40:00;18.6;15.72893
2021-08-04 11:50:00;19.5;15.97048
2021-08-04 12:10:00;18.8;16.74754
2021-08-04 12:20:00;18.7;16.63582
2021-08-04 12:30:00;18.5;16.77862
2021-08-04 12:50:00;19.0;16.43489
2021-08-04 13:00:00;18.9;16.42408
2021-08-04 13:10:00;19.4;16.46742
2021-08-04 13:20:00;19.7;17.9525
2021-08-04 13:30:00;19.4;17.92841
2021-08-04 13:40:00;20.1;16.51355
2021-08-04 13:50:00;19.7;18.03293
2021-08-04 14:00:00;20.2;16.41324
2021-08-04 14:20:00;19.8;16.73668
2021-08-04 14:30:00;20.4;17.48365
2021-08-04 14:40:00;20.3;18.2069
2021-08-04 15:00:00;20.9;16.54371
2021-08-04 15:10:00;20.7;16.74712
2021-08-04 15:20:00;20.6;18.38917
2021-08-04 15:40:00;20.3;18.14324
2021-08-04 15:50:00;20.4;16.64071
2021-08-04 16:00:00;20.5;17.87554
2021-08-04 16:10:00;20.5;18.36206
2021-08-04 16:20:00;20.3;16.69397
2021-08-04 16:30:00;20.5;13.91969
2021-08-04 16:40:00;20.5;18.14847
2021-08-04 16:50:00;20.4;16.66849
2021-08-04 17:10:00;20.6;16.65026
2021-08-04 17:20:00;20.6;16.8377
2021-08-04 17:30:00;20.3;18.35511
2021-08-04 17:50:00;20.2;16.70597
2021-08-04 18:00:00;20.4;16.67035
2021-08-04 18:10:00;20.4;16.70297
2021-08-04 18:20:00;20.4;18.15157
2021-08-04 18:30:00;20.1;13.82068
2021-08-04 18:40:00;20.1;18.09219
2021-08-04 18:50:00;20.2;16.61047
2021-08-04 19:00:00;20.0;16.53492
2021-08-04 19:20:00;20.0;16.59154
2021-08-04 19:30:00;19.9;18.07421
2021-08-04 19:40:00;19.8;16.51453
2021-08-04 20:00:00;19.3;16.49206
2021-08-04 20:10:00;19.2;16.47733
2021-08-04 20:20:00;19.1;16.4692
2021-08-04 20:40:00;19.1;16.44915
2021-08-04 20:50:00;18.9;16.51446
2021-08-04 21:00:00;18.9;16.46939
2021-08-04 21:10:00;18.8;16.59531
2021-08-04 21:20:00;18.3;16.47208
2021-08-04 21:30:00;18.0;16.60652
2021-08-04 21:40:00;17.6;16.48961
2021-08-04 21:50:00;17.3;16.59292
2021-08-04 22:10:00;17.0;14.53236
2021-08-04 22:20:00;16.6;15.8305
2021-08-04 22:30:00;16.7;15.93116
2021-08-04 22:50:00;16.5;14.39827
2021-08-04 23:00:00;16.6;17.14748
2021-08-04 23:10:00;16.6;15.48943
2021-08-04 23:30:00;16.6;16.08076
2021-08-04 23:40:00;16.6;14.48321
2021-08-04 23:50:00;16.4;8.33101
2021-08-05 00:00:00;16.4;9.73166
2021-08-05 00:10:00;16.4;8.33074
2021-08-05 00:20:00;16.4;9.42786
2021-08-05 00:30:00;16.3;9.2949
2021-08-05 00:40:00;16.3;9.48543
2021-08-05 01:00:00;16.2;7.94765
2021-08-05 01:10:00;15.9;8.29621
2021-08-05 01:20:00;15.8;9.3261
2021-08-05 01:40:00;15.7;8.22354
2021-08-05 01:50:00;15.6;9.16027
2021-08-05 02:00:00;15.8;9.18558
2021-08-05 02:10:00;15.7;9.14279
2021-08-05 02:20:00;15.7;9.11544
2021-08-05 02:30:00;15.6;7.89821
2021-08-05 02:40:00;15.7;7.91681
2021-08-05 02:50:00;15.6;7.95282
2021-08-05 03:10:00;15.3;8.04323
2021-08-05 03:20:00;15.2;7.88059
2021-08-05 03:30:00;15.1;7.93791
2021-08-05 03:50:00;14.9;7.91088
2021-08-05 04:00:00;14.9;7.92062
2021-08-05 04:10:00;14.7;7.91709
2021-08-05 04:30:00;14.2;7.89817
2021-08-05 04:40:00;14.2;8.0817
2021-08-05 04:50:00;14.0;7.91132
2021-08-05 05:00:00;13.9;7.96234
2021-08-05 05:10:00;13.9;7.79287
2021-08-05 05:20:00;13.9;8.03574
2021-08-05 05:30:00;14.1;8.20187
2021-08-05 05:40:00;14.1;7.92899
2021-08-05 06:00:00;14.0;7.87393
2021-08-05 06:10:00;13.8;8.08514
2021-08-05 06:20:00;13.7;7.9518
2021-08-05 06:40:00;13.8;7.75776
2021-08-05 06:50:00;13.8;8.08441
2021-08-05 07:00:00;13.9;8.21245
2021-08-05 07:20:00;14.2;7.83888
2021-08-05 07:30:00;14.5;7.81084
2021-08-05 07:40:00;14.7;8.08771
2021-08-05 07:50:00;15.1;7.95472
2021-08-05 08:00:00;15.8;5.33948
2021-08-05 08:10:00;16.6;5.33089
2021-08-05 08:20:00;17.1;5.59723
2021-08-05 08:30:00;16.9;8.01831
2021-08-05 08:50:00;17.8;8.11389
2021-08-05 09:00:00;17.6;7.27938
2021-08-05 09:10:00;17.9;7.58687
2021-08-05 09:30:00;18.6;6.81229
2021-08-05 09:40:00;18.5;7.3294
2021-08-05 09:50:00;18.9;7.62112
2021-08-05 10:00:00;19.4;7.54022
2021-08-05 10:10:00;19.2;7.65367
2021-08-05 10:20:00;19.5;13.0329
2021-08-05 10:30:00;19.3;15.76472
2021-08-05 10:40:00;19.4;17.42149
2021-08-05 11:00:00;20.0;17.61728
2021-08-05 11:10:00;19.9;17.47499
2021-08-05 11:20:00;20.3;17.44183
2021-08-05 11:40:00;21.3;17.55761
2021-08-05 11:50:00;21.1;17.82172
2021-08-05 12:00:00;21.6;17.69052
2021-08-05 12:20:00;22.1;19.53136
2021-08-05 12:30:00;21.9;19.3517
2021-08-05 12:40:00;22.0;18.93279
2021-08-05 12:50:00;21.6;19.32256
2021-08-05 13:00:00;21.2;17.68451
2021-08-05 13:10:00;21.1;18.14389
2021-08-05 13:20:00;21.7;20.07521
2021-08-05 13:30:00;21.5;19.44556
2021-08-05 13:50:00;22.0;19.42142
2021-08-05 14:00:00;22.6;19.56241
2021-08-05 14:10:00;22.8;19.36466
2021-08-05 14:30:00;23.1;19.82511
2021-08-05 14:40:00;22.8;20.86333
2021-08-05 14:50:00;22.9;20.66042
2021-08-05 15:10:00;22.5;20.8891
2021-08-05 15:20:00;22.2;21.05379
2021-08-05 15:30:00;23.0;20.66626
2021-08-05 15:40:00;22.2;21.10478
2021-08-05 15:50:00;21.8;22.46302
2021-08-05 16:00:00;22.2;22.28904
2021-08-05 16:10:00;21.5;22.488
2021-08-05 16:20:00;21.8;22.399
2021-08-05 16:40:00;22.4;23.90578
2021-08-05 16:50:00;22.3;22.147892
2021-08-05 17:00:00;22.5;22.44708
2021-08-05 17:20:00;22.8;22.54718
2021-08-05 17:30:00;22.8;22.31147
2021-08-05 17:40:00;22.4;22.1784
2021-08-05 17:50:00;22.5;22.199908
2021-08-05 18:00:00;22.5;22.75224
2021-08-05 18:10:00;22.3;22.39267
2021-08-05 18:20:00;22.4;22.30104
2021-08-05 18:30:00;22.2;19.32105
2021-08-05 18:50:00;20.9;21.13688
2021-08-05 19:00:00;19.9;15.73922
2021-08-05 19:10:00;19.9;15.83375
2021-08-05 19:30:00;20.1;16.95119
2021-08-05 19:40:00;19.8;16.96102
2021-08-05 19:50:00;19.5;17.81238
2021-08-05 20:10:00;19.2;16.58291
2021-08-05 20:20:00;19.0;18.57012
2021-08-05 20:30:00;18.9;15.32669
2021-08-05 20:40:00;18.9;17.09459
2021-08-05 20:50:00;18.9;16.64205
2021-08-05 21:00:00;18.7;17.98223
2021-08-05 21:10:00;18.6;16.49944
2021-08-05 21:20:00;18.5;16.41651
2021-08-05 21:40:00;18.2;16.65418
2021-08-05 21:50:00;18.2;16.74917
2021-08-05 22:00:00;18.2;16.70318
2021-08-05 22:20:00;18.1;16.40378
2021-08-05 22:30:00;18.2;16.62646
2021-08-05 22:40:00;18.2;16.67806
2021-08-05 23:00:00;17.9;16.53482
2021-08-05 23:10:00;17.7;16.46395
2021-08-05 23:20:00;17.6;16.61916
2021-08-05 23:30:00;17.4;16.49786
2021-08-05 23:40:00;17.2;16.44867
2021-08-05 23:50:00;17.2;16.34982
2021-08-06 00:00:00;17.1;14.47006
2021-08-06 00:10:00;16.9;15.91949
2021-08-06 00:30:00;16.6;8.06561
2021-08-06 00:40:00;16.5;7.75141
2021-08-06 00:50:00;16.4;9.29771
2021-08-06 01:10:00;15.9;9.75671
2021-08-06 01:20:00;16.0;9.14928
2021-08-06 01:30:00;15.8;7.78026
2021-08-06 01:40:00;15.3;7.89467
2021-08-06 01:50:00;15.5;9.395
2021-08-06 02:00:00;15.5;9.06834
2021-08-06 02:10:00;15.4;9.12
2021-08-06 02:20:00;15.4;9.07779
2021-08-06 02:40:00;15.4;7.85128
2021-08-06 02:50:00;15.2;7.68227
2021-08-06 03:00:00;15.1;7.77352
2021-08-06 03:20:00;15.2;8.00031
2021-08-06 03:30:00;15.2;8.00166
2021-08-06 03:40:00;15.2;7.87807
2021-08-06 04:00:00;15.3;7.70316
2021-08-06 04:10:00;15.7;9.21777
2021-08-06 04:20:00;16.0;7.84369
2021-08-06 04:30:00;16.0;7.86554
2021-08-06 04:40:00;16.1;9.21235
2021-08-06 04:50:00;16.1;7.87417
2021-08-06 05:00:00;16.3;7.83138
2021-08-06 05:10:00;16.4;9.14407
2021-08-06 05:30:00;16.4;9.19236
2021-08-06 05:40:00;16.4;9.24105
2021-08-06 05:50:00;16.4;9.44158
2021-08-06 06:10:00;16.2;9.16482
2021-08-06 06:20:00;16.3;9.12677
2021-08-06 06:30:00;16.2;7.9064
2021-08-06 06:50:00;16.3;7.72923
2021-08-06 07:00:00;15.7;7.75404
2021-08-06 07:10:00;15.5;9.02593
2021-08-06 07:20:00;15.4;7.98262
2021-08-06 07:40:00;15.4;7.83018
2021-08-06 07:50:00;15.4;7.74261
2021-08-06 08:00:00;15.4;5.64164
2021-08-06 08:20:00;15.8;5.29857
2021-08-06 08:30:00;16.1;5.2953
2021-08-06 08:40:00;16.5;5.32049
2021-08-06 09:00:00;16.9;5.45992
2021-08-06 09:10:00;17.5;6.74514
2021-08-06 09:20:00;17.4;8.02554
2021-08-06 09:30:00;17.1;7.96565
2021-08-06 09:40:00;16.9;8.38283
2021-08-06 09:50:00;17.0;7.75538
2021-08-06 10:00:00;17.2;9.87712
2021-08-06 10:10:00;17.3;11.26122
2021-08-06 10:30:00;17.8;17.106
2021-08-06 10:40:00;17.8;17.30829
2021-08-06 10:50:00;18.3;17.22945
2021-08-06 11:10:00;18.6;18.62677
2021-08-06 11:20:00;20.0;18.19709
2021-08-06 11:30:00;20.4;19.76543
2021-08-06 11:50:00;21.4;21.26875
2021-08-06 12:00:00;21.7;21.20636
2021-08-06 12:10:00;21.2;21.08945
2021-08-06 12:20:00;20.2;20.96895
2021-08-06 12:30:00;18.4;20.64494
2021-08-06 12:40:00;18.4;20.99198
2021-08-06 12:50:00;18.6;20.79264
2021-08-06 13:00:00;19.0;19.68812
2021-08-06 13:20:00;18.5;19.53949
2021-08-06 13:30:00;18.0;19.85928
2021-08-06 13:40:00;18.6;16.36648
2021-08-06 14:00:00;21.2;14.53589
2021-08-06 14:10:00;22.4;19.1401
2021-08-06 14:20:00;22.3;17.96754
2021-08-06 14:40:00;23.1;18.56824
2021-08-06 14:50:00;23.3;18.89361
2021-08-06 15:00:00;23.7;18.58516
2021-08-06 15:10:00;23.4;18.6989
2021-08-06 15:20:00;23.5;18.69467
2021-08-06 15:30:00;23.3;18.24417
2021-08-06 15:40:00;23.0;16.42707
2021-08-06 15:50:00;22.2;17.86809
2021-08-06 16:10:00;22.5;20.0119
2021-08-06 16:20:00;22.9;17.19994
2021-08-06 16:30:00;22.1;18.29943
2021-08-06 16:50:00;21.2;18.40236
2021-08-06 17:00:00;21.3;15.91249
2021-08-06 17:10:00;22.5;18.24261
2021-08-06 17:20:00;22.7;19.00575
2021-08-06 17:30:00;22.6;17.62174
2021-08-06 17:40:00;22.7;18.12322
2021-08-06 17:50:00;23.4;18.31336
2021-08-06 18:00:00;23.0;18.08788
2021-08-06 18:20:00;22.1;15.0336
2021-08-06 18:30:00;21.9;18.39723
2021-08-06 18:40:00;21.7;17.4078
2021-08-06 19:00:00;21.6;20.02374
2021-08-06 19:10:00;21.3;18.32152
2021-08-06 19:20:00;21.3;16.76551
2021-08-06 19:40:00;20.9;17.28879
2021-08-06 19:50:00;20.8;18.74167
2021-08-06 20:00:00;20.6;17.72295
2021-08-06 20:10:00;20.4;18.64062
2021-08-06 20:20:00;20.2;14.76166
2021-08-06 20:30:00;20.0;16.60831
2021-08-06 20:40:00;19.8;18.07517
2021-08-06 20:50:00;19.6;16.53632
2021-08-06 21:10:00;17.6;16.55185
2021-08-06 21:20:00;17.3;16.48374
2021-08-06 21:30:00;17.4;16.50847
2021-08-06 21:50:00;17.1;16.4487
2021-08-06 22:00:00;17.5;15.88753
2021-08-06 22:10:00;17.5;15.86639
2021-08-06 22:30:00;17.0;15.86642
2021-08-06 22:40:00;17.0;14.6066
2021-08-06 22:50:00;16.7;15.80038
2021-08-06 23:00:00;16.5;15.74296
2021-08-06 23:10:00;15.6;14.4314
2021-08-06 23:20:00;15.3;15.97012
2021-08-06 23:30:00;15.1;15.76003
2021-08-06 23:40:00;15.3;15.38192
2021-08-07 00:00:00;16.2;15.90692
2021-08-07 00:10:00;16.0;11.19271
2021-08-07 00:20:00;15.6;11.89453
2021-08-07 00:40:00;15.6;7.69946
2021-08-07 00:50:00;15.6;9.31342
2021-08-07 01:00:00;15.4;9.18461
2021-08-07 01:10:00;15.4;9.04652
2021-08-07 01:20:00;15.1;7.7303
2021-08-07 01:30:00;14.6;7.86972
2021-08-07 01:40:00;14.7;7.93628
2021-08-07 01:50:00;14.4;7.91531
2021-08-07 02:10:00;14.0;8.4517
2021-08-07 02:20:00;13.9;8.58134
2021-08-07 02:30:00;13.7;8.61351
2021-08-07 02:50:00;13.7;8.38645
2021-08-07 03:00:00;13.4;8.51059
2021-08-07 03:10:00;13.4;8.59114
2021-08-07 03:30:00;13.6;8.1099
2021-08-07 03:40:00;13.8;7.90312
2021-08-07 03:50:00;13.8;7.71265
2021-08-07 04:00:00;14.2;8.04003
2021-08-07 04:10:00;14.3;7.77537
2021-08-07 04:20:00;13.9;7.88521
2021-08-07 04:30:00;13.8;7.92407
2021-08-07 04:40:00;13.7;8.05204
2021-08-07 05:00:00;13.6;7.75658
2021-08-07 05:10:00;13.9;7.93304
2021-08-07 05:20:00;13.9;7.92046
2021-08-07 05:40:00;13.9;7.78717
2021-08-07 05:50:00;14.0;7.90654
2021-08-07 06:00:00;13.8;7.92748
2021-08-07 06:20:00;13.9;7.89625
2021-08-07 06:30:00;13.9;7.73521
2021-08-07 06:40:00;13.7;7.97274
2021-08-07 06:50:00;13.7;7.95032
2021-08-07 07:00:00;13.9;8.0717
2021-08-07 07:10:00;14.3;7.87923
2021-08-07 07:20:00;14.5;7.90796
2021-08-07 07:30:00;14.6;7.90374
2021-08-07 07:50:00;15.1;7.93855
2021-08-07 08:00:00;15.6;5.46802
2021-08-07 08:10:00;15.8;5.45212
2021-08-07 08:30:00;16.1;6.83301
