Zeit_CET/CEST;°C_Umgebung;kW_gemessen;kW_Baseline;kW_Baseline_Öffnungszeiten_korrigiert
2022-08-14 05:15:00;9.3;0.169342;20.258521;20.258521
2022-08-14 05:30:00;9.2;0.167976;20.152751;20.152751
2022-08-14 05:45:00;9.3;0.16572;20.258521;20.258521
2022-08-14 06:00:00;8.9;0.171165;19.835439;19.835439
2022-08-14 06:15:00;8.6;0.171031;19.518127;19.518127
2022-08-14 06:30:00;8.3;0.171449;19.200815;19.200815
2022-08-14 06:45:00;9.4;0.171421;20.364292;20.364292
2022-08-14 07:00:00;11.2;0.180219;22.268163;22.268163
2022-08-14 07:15:00;12.8;0.170207;23.960493;23.960493
2022-08-14 07:30:00;13.7;0.16794;24.912428;24.912428
2022-08-14 07:45:00;14.8;0.169197;26.02302;26.02302
2022-08-14 08:00:00;16.1;4.90996;25.648969;25.648969
2022-08-14 08:15:00;16.4;6.13822;25.490231;25.490231
2022-08-14 08:30:00;16.9;6.099449;25.225668;25.225668
2022-08-14 08:45:00;18.2;6.099981;24.564259;24.564259
2022-08-14 09:00:00;19.4;6.078369;23.90285;23.90285
2022-08-14 09:15:00;19.6;6.064171;23.797024;23.797024
2022-08-14 09:30:00;20.1;6.06094;23.532461;23.532461
2022-08-14 09:45:00;20.6;6.049835;23.267897;23.267897
2022-08-14 10:00:00;20.9;6.037988;23.109159;23.109159
2022-08-14 10:15:00;21.6;6.010767;22.765227;22.765227
2022-08-14 10:30:00;22.2;6.012416;22.421294;22.421294
2022-08-14 10:45:00;23.0;6.001307;21.971536;21.971536
2022-08-14 11:00:00;23.8;6.005968;21.574691;21.574691
2022-08-14 11:15:00;24.3;5.997444;21.310127;21.310127
2022-08-14 11:30:00;24.8;5.98983;21.045563;21.045563
2022-08-14 11:45:00;25.4;5.983768;20.728087;20.728087
2022-08-14 12:00:00;25.8;5.959517;20.516436;20.516436
2022-08-14 12:15:00;25.6;5.970319;20.622262;20.622262
2022-08-14 12:30:00;25.9;5.961305;20.463524;20.463524
2022-08-14 12:45:00;26.4;5.979985;20.19896;20.19896
2022-08-14 13:00:00;26.5;5.98426;20.146047;20.146047
2022-08-14 13:15:00;26.6;5.968318;20.093135;20.093135
2022-08-14 13:30:00;26.3;5.946453;20.251873;20.251873
2022-08-14 13:45:00;26.7;5.946659;20.040222;20.040222
2022-08-14 14:00:00;26.9;5.924194;19.934397;19.934397
2022-08-14 14:15:00;27.2;5.93352;19.802115;19.802115
2022-08-14 14:30:00;27.5;5.94105;19.61692;19.61692
2022-08-14 14:45:00;27.4;5.946528;19.696289;19.696289
2022-08-14 15:00:00;28.5;5.943319;19.087793;19.087793
2022-08-14 15:15:00;28.1;5.924671;19.299444;19.299444
2022-08-14 15:30:00;28.4;5.948051;19.140706;19.140706
2022-08-14 15:45:00;28.4;5.932442;19.140706;19.140706
2022-08-14 16:00:00;28.0;5.931495;19.352357;19.352357
2022-08-14 16:15:00;28.4;5.932738;19.140706;19.140706
2022-08-14 16:30:00;28.3;5.928443;19.193619;19.193619
2022-08-14 16:45:00;28.4;5.927098;19.11425;19.11425
2022-08-14 17:00:00;28.7;5.927121;18.981968;18.981968
2022-08-14 17:15:00;28.6;5.915945;19.03488;19.03488
2022-08-14 17:30:00;28.4;5.936642;19.140706;19.140706
2022-08-14 17:45:00;28.2;10.077685;19.220075;19.220075
2022-08-14 18:00:00;28.4;5.941898;19.140706;19.140706
2022-08-14 18:15:00;28.2;5.930766;19.246531;19.246531
2022-08-14 18:30:00;28.1;5.935335;19.299444;19.299444
2022-08-14 18:45:00;27.8;5.927843;19.484639;19.484639
2022-08-14 19:00:00;27.4;5.940271;19.669833;19.669833
2022-08-14 19:15:00;26.9;5.94661;19.934397;19.934397
2022-08-14 19:30:00;26.2;5.975948;20.304786;20.304786
2022-08-14 19:45:00;25.7;5.956908;20.569349;20.569349
2022-08-14 20:00:00;25.2;5.968783;20.833913;20.833913
2022-08-14 20:15:00;24.9;5.95651;20.992651;20.992651
2022-08-14 20:30:00;23.2;5.955966;21.892167;21.892167
2022-08-14 20:45:00;20.6;5.98486;23.294354;23.294354
2022-08-14 21:00:00;19.7;5.970993;23.744112;23.744112
2022-08-14 21:15:00;20.0;5.979978;23.61183;23.61183
2022-08-14 21:30:00;21.0;10.631053;23.056246;23.056246
2022-08-14 21:45:00;21.9;5.985075;22.580032;22.580032
2022-08-14 22:00:00;21.5;5.988029;22.791683;22.791683
2022-08-14 22:15:00;21.2;5.99403;22.976877;22.976877
2022-08-14 22:30:00;20.8;6.004939;23.162072;23.162072
2022-08-14 22:45:00;19.7;6.012488;23.744112;23.744112
2022-08-14 23:00:00;18.3;6.021233;24.48489;24.48489
2022-08-14 23:15:00;16.4;6.038662;25.516687;25.516687
2022-08-14 23:30:00;15.4;6.052251;26.019358;26.019358
2022-08-14 23:45:00;16.8;6.061271;25.305037;25.305037
2022-08-15 00:00:00;15.2;6.066257;26.125184;26.125184
2022-08-15 00:15:00;15.2;6.082496;26.125184;26.125184
2022-08-15 00:30:00;14.4;6.073646;25.652823;25.652823
2022-08-15 00:45:00;14.4;6.072659;25.705708;25.705708
2022-08-15 01:00:00;15.5;6.059388;25.966445;25.966445
2022-08-15 01:15:00;15.3;6.071444;26.072271;26.072271
2022-08-15 01:30:00;14.4;0.562867;25.652823;25.652823
2022-08-15 01:45:00;16.4;0.164762;25.490231;25.490231
2022-08-15 02:00:00;15.3;0.166492;26.072271;26.072271
2022-08-15 02:15:00;15.2;0.167632;26.098727;26.098727
2022-08-15 02:30:00;16.1;0.166863;25.648969;25.648969
2022-08-15 02:45:00;15.4;0.164016;25.992902;25.992902
2022-08-15 03:00:00;15.6;0.162346;25.913533;25.913533
2022-08-15 03:15:00;15.6;0.162306;25.887076;25.887076
2022-08-15 03:30:00;15.6;0.163105;25.913533;25.913533
2022-08-15 03:45:00;15.6;0.163088;25.939989;25.939989
2022-08-15 04:00:00;15.6;0.165642;25.913533;25.913533
2022-08-15 04:15:00;15.5;0.168424;25.966445;25.966445
2022-08-15 04:30:00;15.1;0.164753;26.178096;26.178096
2022-08-15 04:45:00;15.6;0.163656;25.913533;25.913533
2022-08-15 05:00:00;16.3;0.163948;25.543144;25.543144
2022-08-15 05:15:00;17.0;0.167469;25.146298;25.146298
2022-08-15 05:30:00;17.1;0.16453;25.119842;25.119842
2022-08-15 05:45:00;17.4;0.162989;24.98756;24.98756
2022-08-15 06:00:00;17.2;0.169552;25.066929;25.066929
2022-08-15 06:15:00;17.8;0.170382;24.722997;24.722997
2022-08-15 06:30:00;18.8;0.167883;24.220326;24.220326
2022-08-15 06:45:00;19.6;0.170145;23.823481;23.823481
2022-08-15 07:00:00;19.9;0.162824;23.638286;23.638286
2022-08-15 07:15:00;20.1;0.162517;23.532461;23.532461
2022-08-15 07:30:00;20.3;0.166721;23.426635;23.426635
2022-08-15 07:45:00;20.4;0.166499;23.400179;23.400179
2022-08-15 08:00:00;20.3;5.221536;23.426635;23.426635
2022-08-15 08:15:00;20.2;6.062387;23.479548;23.479548
2022-08-15 08:30:00;20.2;6.066065;23.479548;23.479548
2022-08-15 08:45:00;20.3;6.077985;23.426635;23.426635
2022-08-15 09:00:00;20.4;6.065918;23.373723;23.373723
2022-08-15 09:15:00;20.5;6.049196;23.32081;23.32081
2022-08-15 09:30:00;20.6;6.048022;23.267897;23.267897
2022-08-15 09:45:00;20.5;6.045799;23.347266;23.347266
2022-08-15 10:00:00;21.0;6.036986;23.056246;23.056246
2022-08-15 10:15:00;21.1;6.021973;23.003334;23.003334
2022-08-15 10:30:00;21.8;6.037589;22.632945;22.632945
2022-08-15 10:45:00;21.6;6.035707;22.73877;22.73877
2022-08-15 11:00:00;22.2;6.029487;22.421294;22.421294
2022-08-15 11:15:00;22.0;6.036892;22.553576;22.553576
2022-08-15 11:30:00;21.9;6.02724;22.580032;22.580032
2022-08-15 11:45:00;22.6;6.048151;22.209643;22.209643
2022-08-15 12:00:00;22.7;6.028203;22.15673;22.15673
2022-08-15 12:15:00;22.6;6.019965;22.183187;22.183187
2022-08-15 12:30:00;22.8;6.014705;22.103818;22.103818
2022-08-15 12:45:00;23.0;5.996799;22.024449;22.024449
2022-08-15 13:00:00;24.1;5.993513;21.415952;21.415952
2022-08-15 13:15:00;24.2;5.99273;21.336583;21.336583
2022-08-15 13:30:00;24.0;5.96761;21.468865;21.468865
2022-08-15 13:45:00;25.0;5.973917;20.966194;20.966194
2022-08-15 14:00:00;26.2;5.98501;20.304786;20.304786
2022-08-15 14:15:00;26.2;5.985609;20.278329;20.278329
2022-08-15 14:30:00;25.8;5.988393;20.516436;20.516436
2022-08-15 14:45:00;26.2;5.977643;20.331242;20.331242
2022-08-15 15:00:00;25.7;5.987379;20.569349;20.569349
2022-08-15 15:15:00;26.3;5.971503;20.251873;20.251873
2022-08-15 15:30:00;26.1;15.562667;20.357698;20.357698
2022-08-15 15:45:00;26.8;5.988323;19.987309;19.987309
2022-08-15 16:00:00;26.7;5.968805;20.040222;20.040222
2022-08-15 16:15:00;26.8;5.956183;19.960853;19.960853
2022-08-15 16:30:00;27.5;5.950089;19.61692;19.61692
2022-08-15 16:45:00;27.0;5.947245;19.855027;19.855027
2022-08-15 17:00:00;27.3;5.947304;19.722746;19.722746
2022-08-15 17:15:00;27.6;5.944255;19.537551;19.537551
2022-08-15 17:30:00;27.6;5.968056;19.564008;19.564008
2022-08-15 17:45:00;27.0;5.967755;19.855027;19.855027
2022-08-15 18:00:00;27.5;5.956854;19.61692;19.61692
2022-08-15 18:15:00;27.6;5.968861;19.564008;19.564008
2022-08-15 18:30:00;27.0;5.975909;19.881484;19.881484
2022-08-15 18:45:00;26.1;5.977975;20.357698;20.357698
2022-08-15 19:00:00;26.3;5.974464;20.251873;20.251873
2022-08-15 19:15:00;26.8;5.963883;20.013766;20.013766
2022-08-15 19:30:00;26.6;5.995051;20.093135;20.093135
2022-08-15 19:45:00;25.8;5.999881;20.516436;20.516436
2022-08-15 20:00:00;26.1;5.991592;20.357698;20.357698
2022-08-15 20:15:00;25.5;6.001776;20.648718;20.648718
2022-08-15 20:30:00;24.9;5.991623;20.992651;20.992651
2022-08-15 20:45:00;22.8;6.033725;22.130274;22.130274
2022-08-15 21:00:00;21.7;6.033412;22.685857;22.685857
2022-08-15 21:15:00;21.3;6.040293;22.897508;22.897508
2022-08-15 21:30:00;21.2;6.036575;22.950421;22.950421
2022-08-15 21:45:00;20.8;6.041392;23.162072;23.162072
2022-08-15 22:00:00;20.6;6.054595;23.267897;23.267897
2022-08-15 22:15:00;20.6;6.054659;23.241441;23.241441
2022-08-15 22:30:00;20.4;6.07333;23.373723;23.373723
2022-08-15 22:45:00;20.2;6.07444;23.506004;23.506004
2022-08-15 23:00:00;19.6;6.081756;23.797024;23.797024
2022-08-15 23:15:00;19.5;6.08011;23.849937;23.849937
2022-08-15 23:30:00;19.5;6.090686;23.849937;23.849937
2022-08-15 23:45:00;19.2;6.104876;24.008675;24.008675
2022-08-16 00:00:00;19.3;0.169547;23.955762;23.955762
2022-08-16 00:15:00;18.9;0.165988;24.167413;24.167413
2022-08-16 00:30:00;18.5;0.165689;24.379064;24.379064
2022-08-16 00:45:00;18.3;0.165132;24.48489;24.48489
2022-08-16 01:00:00;18.3;0.16462;24.48489;24.48489
2022-08-16 01:15:00;17.8;0.164594;24.722997;24.722997
2022-08-16 01:30:00;17.6;0.163405;24.855279;24.855279
2022-08-16 01:45:00;17.1;0.163365;25.119842;25.119842
2022-08-16 02:00:00;16.5;0.163478;25.437318;25.437318
2022-08-16 02:15:00;16.4;0.163222;25.490231;25.490231
2022-08-16 02:30:00;16.3;0.163596;25.543144;25.543144
2022-08-16 02:45:00;16.2;0.163175;25.622513;25.622513
2022-08-16 03:00:00;16.3;0.163801;25.543144;25.543144
2022-08-16 03:15:00;17.0;0.16256;25.199211;25.199211
2022-08-16 03:30:00;16.9;0.163094;25.225668;25.225668
2022-08-16 03:45:00;16.5;0.162226;25.437318;25.437318
2022-08-16 04:00:00;17.1;0.163789;25.119842;25.119842
2022-08-16 04:15:00;17.2;0.162727;25.066929;25.066929
2022-08-16 04:30:00;16.8;0.163342;25.27858;25.27858
2022-08-16 04:45:00;16.6;0.162725;25.410862;25.410862
2022-08-16 05:00:00;15.5;0.162172;25.966445;25.966445
2022-08-16 05:15:00;15.4;0.162735;25.992902;25.992902
2022-08-16 05:30:00;15.5;0.16404;25.966445;25.966445
2022-08-16 05:45:00;15.6;0.165393;25.939989;25.939989
2022-08-16 06:00:00;15.2;0.167538;26.125184;26.125184
2022-08-16 06:15:00;14.8;0.166435;26.12879;26.12879
2022-08-16 06:30:00;14.9;0.163529;26.181676;26.181676
2022-08-16 06:45:00;15.2;0.164551;26.098727;26.098727
2022-08-16 07:00:00;16.8;0.174226;25.27858;25.27858
2022-08-16 07:15:00;17.3;0.169926;25.014017;25.014017
2022-08-16 07:30:00;17.5;0.17621;24.908191;24.908191
2022-08-16 07:45:00;17.8;0.176467;24.722997;24.722997
2022-08-16 08:00:00;18.2;4.911131;24.537802;24.537802
2022-08-16 08:15:00;18.8;6.137642;24.246782;24.246782
2022-08-16 08:30:00;19.4;6.089836;23.90285;23.90285
2022-08-16 08:45:00;20.0;6.086129;23.558917;23.558917
2022-08-16 09:00:00;20.5;6.065717;23.32081;23.32081
2022-08-16 09:15:00;21.0;6.062378;23.056246;23.056246
2022-08-16 09:30:00;22.4;6.057168;22.315468;22.315468
2022-08-16 09:45:00;22.0;6.042442;22.527119;22.527119
2022-08-16 10:00:00;22.1;6.024932;22.474207;22.474207
2022-08-16 10:15:00;22.2;6.03906;22.44775;22.44775
2022-08-16 10:30:00;22.8;6.047774;22.103818;22.103818
2022-08-16 10:45:00;23.5;6.02011;21.759885;21.759885
2022-08-16 11:00:00;23.4;6.011022;21.786341;21.786341
2022-08-16 11:15:00;23.8;6.005598;21.548234;21.548234
2022-08-16 11:30:00;23.9;6.016669;21.521778;21.521778
2022-08-16 11:45:00;24.3;6.000944;21.310127;21.310127
2022-08-16 12:00:00;25.0;6.004225;20.939738;20.939738
2022-08-16 12:15:00;24.9;6.010627;20.992651;20.992651
2022-08-16 12:30:00;25.3;5.999226;20.781;20.781
2022-08-16 12:45:00;25.1;5.973403;20.886825;20.886825
2022-08-16 13:00:00;25.7;5.978274;20.569349;20.569349
2022-08-16 13:15:00;25.6;5.977961;20.595805;20.595805
2022-08-16 13:30:00;26.5;5.980477;20.146047;20.146047
2022-08-16 13:45:00;26.2;5.978842;20.304786;20.304786
2022-08-16 14:00:00;26.8;5.989495;19.987309;19.987309
2022-08-16 14:15:00;26.2;5.980588;20.304786;20.304786
2022-08-16 14:30:00;27.3;5.963928;19.722746;19.722746
2022-08-16 14:45:00;27.8;5.980401;19.484639;19.484639
2022-08-16 15:00:00;26.6;5.984176;20.093135;20.093135
2022-08-16 15:15:00;26.6;5.978575;20.119591;20.119591
2022-08-16 15:30:00;27.5;5.953352;19.61692;19.61692
2022-08-16 15:45:00;27.8;5.945125;19.484639;19.484639
2022-08-16 16:00:00;27.9;5.94736;19.405269;19.405269
2022-08-16 16:15:00;28.2;5.938842;19.246531;19.246531
2022-08-16 16:30:00;28.2;5.94792;19.246531;19.246531
2022-08-16 16:45:00;28.0;5.958851;19.3259;19.3259
2022-08-16 17:00:00;28.6;5.962336;19.03488;19.03488
2022-08-16 17:15:00;27.4;5.959687;19.696289;19.696289
2022-08-16 17:30:00;28.2;5.941786;19.246531;19.246531
2022-08-16 17:45:00;28.0;5.962802;19.352357;19.352357
2022-08-16 18:00:00;27.9;5.952463;19.405269;19.405269
2022-08-16 18:15:00;28.2;5.962607;19.246531;19.246531
2022-08-16 18:30:00;27.9;5.968744;19.405269;19.405269
2022-08-16 18:45:00;28.0;5.960272;19.378813;19.378813
2022-08-16 19:00:00;27.9;5.954737;19.405269;19.405269
2022-08-16 19:15:00;27.4;5.959304;19.643377;19.643377
2022-08-16 19:30:00;27.3;5.98523;19.722746;19.722746
2022-08-16 19:45:00;26.4;5.971258;20.19896;20.19896
2022-08-16 20:00:00;25.7;6.005929;20.569349;20.569349
2022-08-16 20:15:00;23.8;5.999315;21.574691;21.574691
2022-08-16 20:30:00;21.8;6.010254;22.632945;22.632945
2022-08-16 20:45:00;20.4;5.992392;23.400179;23.400179
2022-08-16 21:00:00;21.2;6.006332;22.950421;22.950421
2022-08-16 21:15:00;19.0;6.008591;24.114501;24.114501
2022-08-16 21:30:00;19.6;6.006412;23.797024;23.797024
2022-08-16 21:45:00;19.4;6.010535;23.90285;23.90285
2022-08-16 22:00:00;17.2;6.01931;25.066929;25.066929
2022-08-16 22:15:00;16.7;6.035569;25.331493;25.331493
2022-08-16 22:30:00;16.5;6.034076;25.437318;25.437318
2022-08-16 22:45:00;16.8;6.038221;25.252124;25.252124
2022-08-16 23:00:00;16.0;6.058911;25.701882;25.701882
2022-08-16 23:15:00;15.4;6.086499;25.992902;25.992902
2022-08-16 23:30:00;15.3;6.105936;26.072271;26.072271
2022-08-16 23:45:00;14.8;6.11066;26.02302;26.02302
2022-08-17 00:00:00;15.0;0.168851;26.231009;26.231009
2022-08-17 00:15:00;14.4;0.167813;25.652823;25.652823
2022-08-17 00:30:00;14.0;0.169693;25.22974;25.22974
2022-08-17 00:45:00;13.4;0.168982;24.542231;24.542231
2022-08-17 01:00:00;14.0;0.166907;25.22974;25.22974
2022-08-17 01:15:00;13.5;0.166016;24.700887;24.700887
2022-08-17 01:30:00;13.0;0.169831;24.172034;24.172034
2022-08-17 01:45:00;13.2;0.171083;24.43646;24.43646
2022-08-17 02:00:00;13.3;0.17002;24.489346;24.489346
2022-08-17 02:15:00;12.8;0.170417;24.013378;24.013378
2022-08-17 02:30:00;12.7;0.170774;23.854722;23.854722
2022-08-17 02:45:00;12.5;0.169539;23.643181;23.643181
2022-08-17 03:00:00;12.3;0.16709;23.43164;23.43164
2022-08-17 03:15:00;12.1;0.164152;23.220098;23.220098
2022-08-17 03:30:00;12.3;0.163231;23.43164;23.43164
2022-08-17 03:45:00;11.9;0.167218;23.008557;23.008557
2022-08-17 04:00:00;11.6;0.168486;22.691245;22.691245
2022-08-17 04:15:00;11.4;0.167052;22.532589;22.532589
2022-08-17 04:30:00;11.2;0.164415;22.268163;22.268163
2022-08-17 04:45:00;11.7;0.164836;22.797016;22.797016
2022-08-17 05:00:00;12.2;0.165173;23.325869;23.325869
2022-08-17 05:15:00;11.8;0.16343;22.902787;22.902787
2022-08-17 05:30:00;12.4;0.16539;23.53741;23.53741
2022-08-17 05:45:00;11.0;0.165398;22.003736;22.003736
2022-08-17 06:00:00;10.5;0.171097;21.527769;21.527769
2022-08-17 06:15:00;11.2;0.171053;22.215278;22.215278
2022-08-17 06:30:00;11.2;0.169128;22.268163;22.268163
2022-08-17 06:45:00;12.0;0.168881;23.167213;23.167213
2022-08-17 07:00:00;12.8;0.167176;23.960493;23.960493
2022-08-17 07:15:00;14.2;0.171464;25.494167;25.494167
2022-08-17 07:30:00;15.9;0.169608;25.754795;25.754795
2022-08-17 07:45:00;17.5;0.172314;24.908191;24.908191
2022-08-17 08:00:00;18.0;4.890143;24.643628;24.643628
2022-08-17 08:15:00;18.2;6.088343;24.511346;24.511346
2022-08-17 08:30:00;18.7;6.087087;24.273239;24.273239
2022-08-17 08:45:00;19.2;6.074255;24.035132;24.035132
2022-08-17 09:00:00;20.0;6.062653;23.585374;23.585374
2022-08-17 09:15:00;20.5;6.040413;23.32081;23.32081
2022-08-17 09:30:00;21.2;6.039627;22.950421;22.950421
2022-08-17 09:45:00;22.2;6.025436;22.44775;22.44775
2022-08-17 10:00:00;22.7;6.013455;22.15673;22.15673
2022-08-17 10:15:00;23.3;5.997557;21.839254;21.839254
2022-08-17 10:30:00;23.9;5.999359;21.521778;21.521778
2022-08-17 10:45:00;25.0;5.989455;20.966194;20.966194
2022-08-17 11:00:00;25.1;5.989596;20.886825;20.886825
2022-08-17 11:15:00;26.0;5.994391;20.410611;20.410611
2022-08-17 11:30:00;27.4;5.989083;19.669833;19.669833
2022-08-17 11:45:00;27.3;5.991615;19.722746;19.722746
2022-08-17 12:00:00;28.0;5.985633;19.352357;19.352357
2022-08-17 12:15:00;28.4;5.955453;19.11425;19.11425
2022-08-17 12:30:00;28.8;5.952699;18.929055;18.929055
2022-08-17 12:45:00;29.2;5.95414;18.690948;18.690948
2022-08-17 13:00:00;29.2;5.9426;18.717404;18.717404
2022-08-17 13:15:00;29.2;5.958141;18.690948;18.690948
2022-08-17 13:30:00;29.9;5.95326;18.347015;18.347015
2022-08-17 13:45:00;29.6;5.945196;18.479297;18.479297
2022-08-17 14:00:00;30.6;5.94548;17.976626;17.976626
2022-08-17 14:15:00;29.8;-999.0;-999.0;-999.0
2022-08-17 14:30:00;29.7;-999.0;-999.0;-999.0
2022-08-17 14:45:00;30.0;-999.0;-999.0;-999.0
2022-08-17 15:00:00;29.8;-999.0;-999.0;-999.0
2022-08-17 15:15:00;30.0;-999.0;-999.0;-999.0
2022-08-17 15:30:00;30.4;-999.0;-999.0;-999.0
2022-08-17 15:45:00;30.8;-999.0;-999.0;-999.0
2022-08-17 16:00:00;30.3;-999.0;-999.0;-999.0
2022-08-17 16:15:00;30.4;-999.0;-999.0;-999.0
2022-08-17 16:30:00;30.7;-999.0;-999.0;-999.0
2022-08-17 16:45:00;30.6;-999.0;-999.0;-999.0
2022-08-17 17:00:00;30.5;-999.0;-999.0;-999.0
2022-08-17 17:15:00;31.0;-999.0;-999.0;-999.0
2022-08-17 17:30:00;30.9;-999.0;-999.0;-999.0
2022-08-17 17:45:00;30.6;-999.0;-999.0;-999.0
2022-08-17 18:00:00;30.9;-999.0;-999.0;-999.0
2022-08-17 18:15:00;30.6;-999.0;-999.0;-999.0
2022-08-17 18:30:00;30.3;-999.0;-999.0;-999.0
2022-08-17 18:45:00;29.4;-999.0;-999.0;-999.0
2022-08-17 19:00:00;29.4;-999.0;-999.0;-999.0
2022-08-17 19:15:00;29.3;-999.0;-999.0;-999.0
2022-08-17 19:30:00;28.7;-999.0;-999.0;-999.0
2022-08-17 19:45:00;26.4;-999.0;-999.0;-999.0
2022-08-17 20:00:00;24.3;-999.0;-999.0;-999.0
2022-08-17 20:15:00;24.8;-999.0;-999.0;-999.0
2022-08-17 20:30:00;24.5;-999.0;-999.0;-999.0
2022-08-17 20:45:00;25.6;-999.0;-999.0;-999.0
2022-08-17 21:00:00;25.8;-999.0;-999.0;-999.0
2022-08-17 21:15:00;24.5;-999.0;-999.0;-999.0
2022-08-17 21:30:00;23.3;-999.0;-999.0;-999.0
2022-08-17 21:45:00;22.8;-999.0;-999.0;-999.0
2022-08-17 22:00:00;22.3;-999.0;-999.0;-999.0
2022-08-17 22:15:00;21.8;-999.0;-999.0;-999.0
2022-08-17 22:30:00;20.7;-999.0;-999.0;-999.0
2022-08-17 22:45:00;21.0;-999.0;-999.0;-999.0
2022-08-17 23:00:00;22.3;-999.0;-999.0;-999.0
2022-08-17 23:15:00;23.2;-999.0;-999.0;-999.0
2022-08-17 23:30:00;23.1;-999.0;-999.0;-999.0
2022-08-17 23:45:00;22.6;-999.0;-999.0;-999.0
2022-08-18 00:00:00;22.4;-999.0;-999.0;-999.0
2022-08-18 00:15:00;22.3;-999.0;-999.0;-999.0
2022-08-18 00:30:00;22.2;-999.0;-999.0;-999.0
2022-08-18 00:45:00;22.0;-999.0;-999.0;-999.0
2022-08-18 01:00:00;20.4;-999.0;-999.0;-999.0
2022-08-18 01:15:00;20.5;-999.0;-999.0;-999.0
2022-08-18 01:30:00;19.6;-999.0;-999.0;-999.0
2022-08-18 01:45:00;19.0;-999.0;-999.0;-999.0
2022-08-18 02:00:00;18.9;-999.0;-999.0;-999.0
2022-08-18 02:15:00;19.2;-999.0;-999.0;-999.0
2022-08-18 02:30:00;18.9;-999.0;-999.0;-999.0
2022-08-18 02:45:00;19.0;-999.0;-999.0;-999.0
2022-08-18 03:00:00;18.7;-999.0;-999.0;-999.0
2022-08-18 03:15:00;17.8;-999.0;-999.0;-999.0
2022-08-18 03:30:00;17.6;-999.0;-999.0;-999.0
2022-08-18 03:45:00;17.7;-999.0;-999.0;-999.0
2022-08-18 04:00:00;17.7;-999.0;-999.0;-999.0
2022-08-18 04:15:00;17.7;-999.0;-999.0;-999.0
2022-08-18 04:30:00;17.6;-999.0;-999.0;-999.0
2022-08-18 04:45:00;17.5;-999.0;-999.0;-999.0
2022-08-18 05:00:00;17.3;-999.0;-999.0;-999.0
2022-08-18 05:15:00;17.5;-999.0;-999.0;-999.0
2022-08-18 05:30:00;17.6;-999.0;-999.0;-999.0
2022-08-18 05:45:00;17.5;-999.0;-999.0;-999.0
2022-08-18 06:00:00;17.3;-999.0;-999.0;-999.0
2022-08-18 06:15:00;16.8;-999.0;-999.0;-999.0
2022-08-18 06:30:00;16.2;-999.0;-999.0;-999.0
2022-08-18 06:45:00;16.6;-999.0;-999.0;-999.0
2022-08-18 07:00:00;17.0;-999.0;-999.0;-999.0
2022-08-18 07:15:00;17.2;-999.0;-999.0;-999.0
2022-08-18 07:30:00;17.4;-999.0;-999.0;-999.0
2022-08-18 07:45:00;18.0;-999.0;-999.0;-999.0
2022-08-18 08:00:00;18.3;-999.0;-999.0;-999.0
2022-08-18 08:15:00;18.7;-999.0;-999.0;-999.0
2022-08-18 08:30:00;18.8;-999.0;-999.0;-999.0
2022-08-18 08:45:00;18.9;-999.0;-999.0;-999.0
2022-08-18 09:00:00;19.1;-999.0;-999.0;-999.0
2022-08-18 09:15:00;19.6;-999.0;-999.0;-999.0
2022-08-18 09:30:00;19.5;-999.0;-999.0;-999.0
2022-08-18 09:45:00;20.4;-999.0;-999.0;-999.0
2022-08-18 10:00:00;20.3;-999.0;-999.0;-999.0
2022-08-18 10:15:00;21.1;-999.0;-999.0;-999.0
2022-08-18 10:30:00;21.0;-999.0;-999.0;-999.0
2022-08-18 10:45:00;21.8;-999.0;-999.0;-999.0
2022-08-18 11:00:00;21.8;-999.0;-999.0;-999.0
2022-08-18 11:15:00;22.6;-999.0;-999.0;-999.0
2022-08-18 11:30:00;23.0;-999.0;-999.0;-999.0
2022-08-18 11:45:00;24.0;-999.0;-999.0;-999.0
2022-08-18 12:00:00;23.4;-999.0;-999.0;-999.0
2022-08-18 12:15:00;24.2;-999.0;-999.0;-999.0
2022-08-18 12:30:00;24.0;-999.0;-999.0;-999.0
2022-08-18 12:45:00;24.8;-999.0;-999.0;-999.0
2022-08-18 13:00:00;25.2;-999.0;-999.0;-999.0
2022-08-18 13:15:00;25.1;-999.0;-999.0;-999.0
2022-08-18 13:30:00;24.9;-999.0;-999.0;-999.0
2022-08-18 13:45:00;25.0;-999.0;-999.0;-999.0
2022-08-18 14:00:00;25.0;-999.0;-999.0;-999.0
2022-08-18 14:15:00;25.6;-999.0;-999.0;-999.0
2022-08-18 14:30:00;25.8;-999.0;-999.0;-999.0
2022-08-18 14:45:00;25.9;-999.0;-999.0;-999.0
2022-08-18 15:00:00;26.2;-999.0;-999.0;-999.0
2022-08-18 15:15:00;26.0;-999.0;-999.0;-999.0
2022-08-18 15:30:00;25.9;-999.0;-999.0;-999.0
2022-08-18 15:45:00;25.6;-999.0;-999.0;-999.0
2022-08-18 16:00:00;25.6;-999.0;-999.0;-999.0
2022-08-18 16:15:00;25.8;-999.0;-999.0;-999.0
2022-08-18 16:30:00;25.8;-999.0;-999.0;-999.0
2022-08-18 16:45:00;25.6;-999.0;-999.0;-999.0
2022-08-18 17:00:00;25.8;-999.0;-999.0;-999.0
2022-08-18 17:15:00;25.9;-999.0;-999.0;-999.0
2022-08-18 17:30:00;26.0;-999.0;-999.0;-999.0
2022-08-18 17:45:00;26.0;-999.0;-999.0;-999.0
